,SMILES,DBPP_SCORE,SMILES_1
75,COc1cc(C(=O)NC[C@](O)(c2cc3c(c(-c4ccc(F)cc4)n2)OC[C@]3(C)NC(C)=O)C(F)(F)F)cc2cc(C)cnc12,0.252072629,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=CC4=C(OC[C@@]4(NC(C)=O)C)C(C5=CC=C(F)C=C5)=N3)C(F)(F)F
76,COc1cc(C(=O)NC[C@](O)(c2cc3c(c(-c4ccc(F)cc4)n2)OC[C@]3(C)NS(C)(=O)=O)C(F)(F)F)cc2cc(C)cnc12,0.404222219,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=CC4=C(OC[C@]4(C)NS(=O)(C)=O)C(C5=CC=C(F)C=C5)=N3)C(F)(F)F
77,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C)cnc12,0.630065611,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
78,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(Cl)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C)cnc12,0.720569846,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(Cl)C(C(C)(O)C)=C3)C(F)(F)F
79,COc1cc(C(=O)NC[C@](O)(c2nc(-c3ccc(F)cc3)c(F)c(C(C)(C)O)c2F)C(F)(F)F)cc2cc(C)cnc12,0.609466895,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3F)C(F)(F)F
80,COc1cc(C(=O)NC[C@](O)(c2nc(-c3ccc(F)cc3)c(Cl)c(C(C)(C)O)c2F)C(F)(F)F)cc2cc(C)cnc12,0.74807919,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(Cl)C(C(C)(O)C)=C3F)C(F)(F)F
81,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)F)cc2cc(C)cnc12,0.699846081,O=C(C1=CC(OC)=C2N=CC(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)F
82,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(CF)cnc12,0.680820183,O=C(C1=CC(OC)=C2N=CC(CF)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
83,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C(F)F)cnc12,0.675140019,O=C(C1=CC(OC)=C2N=CC(C(F)F)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
84,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C3CC3)cnc12,0.893120392,O=C(C1=CC(OC)=C2N=CC(C3CC3)=CC2=C1)NC[C@](O)(C4=NC(C5=CC=C(F)C=C5)=C(F)C(C(C)(O)C)=C4)C(F)(F)F
85,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C(F)(F)F)cnc12,0.727586303,O=C(C1=CC(OC)=C2N=CC(C(F)(F)F)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
86,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C)c(F)nc12,0.698671356,O=C(C1=CC(OC)=C2N=C(F)C(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
87,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C)c(C)nc12,0.838152329,O=C(C1=CC(OC)=C2N=C(C)C(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
88,COc1nc2c(OC)cc(C(=O)NC[C@](O)(c3cc(C(C)(C)O)c(F)c(-c4ccc(F)cc4)n3)C(F)(F)F)cc2cc1C,0.823819964,O=C(C1=CC(OC)=C2N=C(OC)C(C)=CC2=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
89,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C)nnc12,0.456136244,O=C(C1=CC2=CC(C)=NN=C2C(OC)=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
90,CCc1cc2cc(C(=O)NC[C@](O)(c3cc(C(C)(C)O)c(F)c(-c4ccc(F)cc4)n3)C(F)(F)F)cc(OC)c2nn1,0.602032702,O=C(C1=CC2=CC(CC)=NN=C2C(OC)=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
91,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C3CC3)nnc12,0.89769981,O=C(C1=CC2=CC(C3CC3)=NN=C2C(OC)=C1)NC[C@](O)(C4=NC(C5=CC=C(F)C=C5)=C(F)C(C(C)(O)C)=C4)C(F)(F)F
92,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(F)nnc12,0.29490791,O=C(C1=CC2=CC(F)=NN=C2C(OC)=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
93,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(Cl)nnc12,0.609836188,O=C(C1=CC2=CC(Cl)=NN=C2C(OC)=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
94,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(C3CC3)nnc12,0.89769981,O=C(C1=CC2=CC(C3CC3)=NN=C2C(OC)=C1)NC[C@](O)(C4=NC(C5=CC=C(F)C=C5)=C(F)C(C(C)(O)C)=C4)C(F)(F)F
95,COc1cc(C(=O)NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3ccc(F)cc3)n2)C(F)(F)F)cc2cc(OC(F)F)nnc12,0.572089368,O=C(C1=CC2=CC(OC(F)F)=NN=C2C(OC)=C1)NC[C@](O)(C3=NC(C4=CC=C(F)C=C4)=C(F)C(C(C)(O)C)=C3)C(F)(F)F
96,C=CC(=O)N1CCN(c2nc(=O)n3c4nc(c(Cl)cc24)-c2c(F)cccc2OCCc2ccccc2-3)[C@@H](C)C1,0.175403673,N1=C(N2CCN(C(C=C)=O)C[C@@H]2C)c(cc3Cl)c(nc3c(c(F)ccc4)c4OCCc(c56)cccc5)N6C1=O
97,C=CC(=O)N1CCN(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cccc2OCCCOc2ccnc(C(C)C)c2-3)[C@@H](C)C1,0.068302433,N1=C(N2CCN(C(=O)C=C)C[C@@H]2C)c(cc3F)c(nc3c(c(F)ccc4)c4OCCCOc(c56)ccnc5C(C)C)N6C1=O
98,C=CC(=O)N1CCN(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cccc2OCCCCc2ccnc(C(C)C)c2-3)[C@@H](C)C1,0.466083029,N1=C(N2CCN(C(=O)C=C)C[C@@H]2C)c(cc3F)c(nc3c(c(F)ccc4)c4OCCCCc(c56)ccnc5C(C)C)N6C1=O
99,C=CC(=O)N1CCN(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cccc2OCCCc2ccnc(C(C)C)c2-3)[C@@H](C)C1,0.138126797,C=CC(N(C[C@@H](N1C2=NC(N(c(c23)nc(c(c3)F)c4c(cccc4F)OCCC5)c6c5ccnc6C(C)C)=O)C)CC1)=O
100,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cccc2OCCCc2ccnc(C(C)C)c2-3)C[C@H]1C,0.44377123,C=CC(N([C@@H](CN1C2=NC(N(c(c23)nc(c(c3)F)c4c(cccc4F)OCCC5)c6c5ccnc6C(C)C)=O)C)C[C@@H]1C)=O
101,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cccc2OCCOc2ccnc(C(C)C)c2-3)C[C@H]1C,0.14793053,c1(F)cc2c(N(c3c4ccnc3C(C)C)C(=O)N=C2N5C[C@@H](C)N(C(C=C)=O)C[C@@H]5C)nc1c6c(cccc6F)OCCO4
102,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cccc2OCC(F)(F)CCc2ccnc(C(C)C)c2-3)C[C@H]1C,0.628371497,c1(F)cc2c(N(c3c4ccnc3C(C)C)C(=O)N=C2N5C[C@@H](C)N(C(C=C)=O)C[C@@H]5C)nc1c6c(cccc6F)OCC(F)(F)CC4
103,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(ccc(F)c2F)OCC(F)(F)CCc2ccnc(C(C)C)c2-3)C[C@H]1C,0.511575536,c1(F)cc2c(N(c3c4ccnc3C(C)C)C(=O)N=C2N5C[C@@H](C)N(C(C=C)=O)C[C@@H]5C)nc1c6c(ccc(F)c6F)OCC(F)(F)CC4
104,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cc(F)cc2OCC(F)(F)CCc2ccnc(C(C)C)c2-3)C[C@H]1C,0.603639139,c1(F)cc2c(N(c3c(CCC(F)(F)COc4c5c(F)cc(F)c4)ccnc3C(C)C)C(=O)N=C2N6[C@@H](C)CN(C(=O)C=C)[C@H](C)C6)nc15
105,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(ccc(F)c2F)OCCOc2ccnc(C(C)C)c2-3)C[C@H]1C,0.118075119,c1(F)cc2c(N(c3c(OCCOc4c5c(F)c(F)cc4)ccnc3C(C)C)C(=O)N=C2N6[C@@H](C)CN(C(=O)C=C)[C@H](C)C6)nc15
106,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)cc(F)cc2OCCOc2ccnc(C(C)C)c2-3)C[C@H]1C,0.214308873,c1(F)cc2c(N(c3c(OCCOc4c5c(F)cc(F)c4)ccnc3C(C)C)C(=O)N=C2N6[C@@H](C)CN(C(=O)C=C)[C@H](C)C6)nc15
107,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(F)cc24)-c2c(F)ccc(F)c2OCCOc2ccnc(C(C)C)c2-3)C[C@H]1C,0.076629157,c1(F)cc2c(N(c3c4ccnc3C(C)C)C(=O)N=C2N5C[C@@H](C)N(C(C=C)=O)C[C@@H]5C)nc1c6c(c(F)ccc6F)OCCO4
108,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(Cl)cc24)-c2c(F)ccc(F)c2OCCOc2ccnc(C(C)C)c2-3)C[C@H]1C,0.451795993,c1(Cl)cc2c(N(c3c4ccnc3C(C)C)C(=O)N=C2N5C[C@@H](C)N(C(C=C)=O)C[C@@H]5C)nc1c6c(c(F)ccc6F)OCCO4
109,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(C)cc24)-c2c(F)ccc(F)c2OCCOc2ccnc(C(C)C)c2-3)C[C@H]1C,0.355575518,N1=C(N2C[C@@H](C)N(C(C=C)=O)C[C@@H]2C)c(cc3C)c(nc3c(c4OCCOc5c6c(C(C)C)ncc5)c(F)ccc4F)N6C1=O
110,Cc1ccc(C(=O)Nc2cccc(N(C)C)c2)cc1C#Cc1cnc2cccnn12,0.002849096,CC1=CC=C(C(NC2=CC(N(C)C)=CC=C2)=O)C=C1C#CC3=CN=C4N3N=CC=C4
111,Cc1ccc(C(=O)Nc2ccc3cccnc3c2)cc1C#Cc1cnc2cccnn12,0.011189311,CC1=CC=C(C(NC2=CC=C3C(N=CC=C3)=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
112,Cc1ccc(C(=O)Nc2ccc3ccn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.009397781,CC1=CC=C(C(NC2=CC(N(C)C=C3)=C3C=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
113,Cc1ccc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1C#Cc1cnc2cccnn12,0.020688417,CC1=CC=C(C(NC2=CC=C(C(C(F)(F)F)=C3)C(OC3=O)=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
114,Cc1ccc(C(=O)Nc2ccc3cc[nH]c(=O)c3c2)cc1C#Cc1cnc2cccnn12,0.062809779,CC1=CC=C(C(NC2=CC=C3C(C(NC=C3)=O)=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
115,Cc1ccc(C(=O)Nc2ccc3c(c2)C(=O)NCC3)cc1C#Cc1cnc2cccnn12,0.034577978,CC1=CC=C(C(NC2=CC=C3C(C(NCC3)=O)=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
116,Cc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1C#Cc1cnc2cccnn12,0.007492858,CC1=CC=C(C(NC2=CC=C(OCCO3)C3=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
117,Cc1ccc(C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cc1C#Cc1cnc2cccnn12,0.015912924,CC1=CC=C(C(NC2=CC=C(OC(F)(F)O3)C3=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
118,Cc1ccc(C(=O)Nc2ccc3c(c2)CN(C)CC3)cc1C#Cc1cnc2cccnn12,0.010545945,CC1=CC=C(C(NC2=CC=C3C(CN(C)CC3)=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
119,Cc1ccc(C(=O)Nc2ccc3cnn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.005247322,CC1=CC=C(C(NC2=CC(N(C)N=C3)=C3C=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
120,Cc1ccc(C(=O)Nc2ccc3c(c2)ncn3C)cc1C#Cc1cnc2cccnn12,0.011124068,CC1=CC=C(C(NC2=CC(N=CN3C)=C3C=C2)=O)C=C1C#CC4=CN=C5N4N=CC=C5
121,Cc1ccc(C(=O)Nc2ccc3c(-c4cccnc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.31278057,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=CN=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
122,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.338209191,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(F)N=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
123,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(Cl)nc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.890542138,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(Cl)N=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
124,Cc1ccc(C(=O)Nc2ccc3c(-c4cccnc4F)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.231264679,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=CN=C4F)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
125,Cc1ccc(C(=O)Nc2ccc3c(-c4ccccc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.534077331,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=CC=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
126,COc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5cnc6cccnn56)c4)ccc23)cc1OC,0.63986959,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OC)C(OC)=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
127,Cc1ccc(C(=O)Nc2ccc3c(-c4cccc(C#N)c4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.730768614,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=CC(C#N)=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
128,COCOc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5cnc6cccnn56)c4)ccc23)cc1,0.632352349,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
129,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)c(C#N)c4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.746703825,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(F)C(C#N)=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
130,Cc1ccc(C(=O)Nc2ccc3c(-c4cccc(CO)c4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.931175833,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=CC(CO)=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
131,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(C#N)cc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.707816435,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
132,COCCOc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5cnc6cccnn56)c4)ccc23)cc1,0.711629369,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
133,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(OC(C)(C)C)cc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.42008749,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OC(C)(C)C)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
134,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc5c(c4)OCCO5)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.860472809,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCCO5)C5=C4)=C3C=C2)=O)C=C1C#CC6=CN=C7N6N=CC=C7
135,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc5c(c4)OCO5)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.88663988,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC(OCO5)=C5C=C4)=C3C=C2)=O)C=C1C#CC6=CN=C7N6N=CC=C7
136,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(N5CCOCC5)cc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.825943731,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(N5CCOCC5)C=C4)=C3C=C2)=O)C=C1C#CC6=CN=C7N6N=CC=C7
137,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(N5CCN(C)CC5)cc4)cn(C)c3c2)cc1C#Cc1cnc2cccnn12,0.75200809,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(N5CCN(C)CC5)C=C4)=C3C=C2)=O)C=C1C#CC6=CN=C7N6N=CC=C7
138,CCn1cc(-c2ccc(F)nc2)c2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc21,0.678392215,CC1=CC=C(C(NC2=CC(N(CC)C=C3C4=CC=C(F)N=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
139,CCn1cc(-c2ccc(OCOC)cc2)c2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc21,0.662409,CC1=CC=C(C(NC2=CC(N(CC)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
140,CCn1cc(-c2ccc(C#N)cc2)c2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc21,0.580541708,CC1=CC=C(C(NC2=CC(N(CC)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
141,CCn1cc(-c2cccc(C#N)c2)c2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc21,0.472481529,CC1=CC=C(C(NC2=CC(N(CC)C=C3C4=CC=CC(C#N)=C4)=C3C=C2)=O)C=C1C#CC5=CN=C6N5N=CC=C6
142,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1c[nH]c2ncncc12,0.813184488,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CNC6=C5C=NC=N6
143,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1ccnc2[nH]ncc12,0.693604959,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CC=NC6=C5C=NN6
144,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1n[nH]c2ncccc12,0.68341925,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=NNC6=C5C=CC=N6
145,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1cnc2[nH]ccc2c1,0.68341925,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CC(C=CN6)=C6N=C5
146,CC(=O)Nc1ccc(C#Cc2cc(C(=O)Nc3ccc4c(-c5ccc(F)nc5)cn(C)c4c3)ccc2C)cn1,0.913023073,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C(NC(C)=O)C=C5
147,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1c[nH]c2ncccc12,0.615009418,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CNC6=C5C=CC=N6
148,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(F)nc4)cn(C)c3c2)cc1C#Cc1cn(C)c2cc([N+](=O)[O-])ccc12,0.447395344,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(F)N=C4)=C3C=C2)=O)C=C1C#CC5=CN(C)C6=C5C=CC([N+]([O-])=O)=C6
149,COCOc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5ccnc6[nH]ncc56)c4)ccc23)cc1,0.801488954,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CC=NC6=C5C=NN6
150,COCOc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5cnc6[nH]ccc6c5)c4)ccc23)cc1,0.80131831,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CC(C=CN6)=C6N=C5
151,COCOc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5ccc(NC(C)=O)nc5)c4)ccc23)cc1,0.813097935,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C(NC(C)=O)C=C5
152,COCOc1ccc(-c2cn(C)c3cc(NC(=O)c4ccc(C)c(C#Cc5cnc6[nH]ncc6c5)c4)ccc23)cc1,0.780640594,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CC(C=NN6)=C6N=C5
153,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(C#N)cc4)cn(C)c3c2)cc1C#Cc1ccnc2[nH]ncc12,0.873907052,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CC=NC6=C5C=NN6
154,CC(=O)Nc1ccc(C#Cc2cc(C(=O)Nc3ccc4c(-c5ccc(C#N)cc5)cn(C)c4c3)ccc2C)cn1,0.74724647,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C(NC(C)=O)C=C5
155,Cc1ccc(C(=O)Nc2ccc3c(-c4ccc(C#N)cc4)cn(C)c3c2)cc1C#Cc1c[nH]c2ncccc12,0.870435438,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CNC6=C5C=CC=N6
156,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.005429056,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=CC=CC=C4)=O)C=C3
157,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(NC(=O)c2cccc3c2CCCC3)cc1,0.005891052,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=C(CCCC5)C5=CC=C4)=O)C=C3
158,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(NC(=O)c2cccc3c2OCCO3)cc1,0.031926183,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=C(OCCO5)C5=CC=C4)=O)C=C3
159,Nc1nc(-c2ccccn2)nn1C(=O)c1ccc(NC(=O)c2cccc3ccccc23)cc1,0.008993345,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=C(C=CC=C5)C5=CC=C4)=O)C=C3
160,CC(C)C[C@@H](NC1CCCC1)C(=O)Nc1ccc(C(=O)n2nc(-c3ccccn3)nc2N)cc1,0.030769895,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC([C@H](NC4CCCC4)CC(C)C)=O)C=C3
